date,Solar (Rooftop) -  GWh,Solar (Utility) -  GWh,Wind -  GWh,Hydro -  GWh,Battery (Discharging) -  GWh,Gas (Reciprocating) -  GWh,Gas (OCGT) -  GWh,Gas (CCGT) -  GWh,Gas (Steam) -  GWh,Distillate -  GWh,Biomass -  GWh,Black Coal -  GWh,Brown Coal -  GWh,Pumps -  GWh,Battery (Charging) -  GWh,Solar (Utility) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Biomass Emissions Vol - tCO₂e,Black Coal Emissions Vol - tCO₂e,Brown Coal Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Solar (Rooftop) Market Value - AUD,Solar (Utility) Market Value - AUD,Wind Market Value - AUD,Hydro Market Value - AUD,Battery (Discharging) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (Steam) Market Value - AUD,Distillate Market Value - AUD,Biomass Market Value - AUD,Black Coal Market Value - AUD,Brown Coal Market Value - AUD,Pumps Market Value - AUD,Battery (Charging) Market Value - AUD
2019-10-19 00:00,32.92,16.70,70.08,16.87,0.21,1.93,3.46,24.26,3.00,0.01,0.74,256.40,80.90,-4.94,-0.21,451.09,883.48,2264.13,11883.96,2040.88,6.17,-0.55,233595.33,97417.37,693.85,66.09,979859.09,720649.35,3596795.35,1640951.49,8834.91,126069.66,399859.00,1532867.98,110816.13,431.95,47070.82,18466940.79,5250154.68,325154.38,-7942.03
2019-10-20 00:00,38.59,20.39,38.41,16.49,0.17,1.87,7.67,29.92,8.26,0.01,0.78,256.60,77.92,-8.21,-0.11,454.30,823.32,4589.02,14740.71,5333.90,6.20,-0.55,233728.82,93121.38,721.82,74.16,1843622.37,995949.39,3261491.69,1690382.89,15365.58,112239.15,823291.59,2408162.26,837503.33,417.20,49256.10,17099265.60,6665754.34,436927.62,8167.67
2019-10-21 00:00,40.83,18.69,26.13,28.43,0.19,1.96,12.55,33.16,15.01,0.01,0.81,267.74,85.70,-2.21,-0.15,401.88,906.70,8031.95,16237.98,9401.28,6.13,2.78,243652.73,101648.92,719.09,102.29,3636937.71,1657266.71,2635241.79,2939188.72,21817.62,187612.08,1514317.19,3484313.34,1728364.74,634.88,81444.83,26498151.17,9511235.47,185383.69,15617.87
2019-10-22 00:00,43.01,19.33,17.03,31.12,0.20,2.04,15.01,38.00,15.71,0.02,1.28,263.85,86.01,-2.36,-0.15,355.95,920.25,9788.01,18541.29,9806.58,2.53,6.92,239927.88,102061.29,719.51,100.08,3432621.35,1557416.94,1846679.86,3357394.48,22161.62,192734.04,1598859.68,3874516.98,1786961.80,1631.78,122011.19,25655392.50,9397182.27,193373.50,15517.74
2019-10-23 00:00,44.73,19.52,21.08,36.20,0.16,2.00,13.96,35.74,14.99,0.00,1.35,265.95,85.06,-2.33,-0.13,458.52,880.96,8612.92,17470.09,9541.17,0.83,6.64,241854.42,100856.67,705.36,88.76,3506770.22,1502234.80,1917790.10,3252223.50,16980.95,159231.52,1380503.65,3297716.69,1568911.56,151.57,107364.27,22473046.79,8400926.05,181752.56,12497.20
2019-10-24 00:00,44.14,17.29,62.75,31.14,0.20,1.97,11.26,32.71,8.44,0.00,1.05,259.02,85.33,-1.93,-0.20,455.86,868.72,6386.97,16116.29,5437.36,3.07,6.08,235438.27,101127.62,661.35,75.91,2901961.29,1227167.35,4180958.56,2770849.33,15235.35,142358.26,991385.97,2368828.16,650157.19,311.12,75497.10,19711382.25,6827485.32,127369.84,2926.07
2019-10-25 00:00,35.92,14.32,83.01,23.39,0.12,1.98,12.77,22.87,4.71,0.00,1.04,261.05,85.53,-1.98,-0.18,423.36,873.93,8032.28,11118.44,2940.35,5.75,-0.51,237309.56,101414.49,664.99,65.13,1551478.74,756741.46,3633973.25,2031553.97,7.19,137853.06,932762.09,1247282.11,164404.21,-235.96,72504.17,18861357.73,5970125.05,123479.68,-16941.75
2019-10-26 00:00,39.89,15.49,84.16,16.53,0.17,1.99,4.87,24.27,6.81,0.01,0.81,232.15,81.96,-4.98,-0.17,422.95,941.43,3413.75,11828.06,4297.06,3.39,-0.01,210803.12,97248.15,652.75,56.71,695985.20,543117.42,3840016.94,1584465.65,4891.80,105421.10,530075.28,1427168.06,386100.67,-704.03,37189.56,15635469.31,3529121.05,271718.07,-9443.54
2019-10-27 00:00,39.17,16.78,39.27,20.25,0.14,2.08,5.41,28.54,11.48,0.00,1.39,246.80,85.21,-5.18,-0.12,359.89,982.20,2901.31,13878.69,7399.04,0.67,8.25,223379.70,100942.21,712.21,80.88,2469708.36,1085625.28,3267854.48,1935723.41,12364.25,141157.04,599201.42,2394463.39,1061394.62,117.46,93855.63,18904021.41,7387436.29,368815.66,8146.48
2019-10-28 00:00,40.82,16.48,17.75,30.81,0.15,1.98,11.53,40.03,19.05,0.00,1.25,262.53,92.33,-0.88,-0.13,302.21,891.54,7056.78,19578.43,12195.52,0.66,5.12,237199.42,110289.99,726.10,94.40,3534669.24,1434005.26,1742007.03,3318439.06,15147.48,159608.94,1257209.29,3740157.75,1980641.46,137.59,100711.36,23498919.09,9514345.83,72515.52,12411.27
2019-10-29 00:00,45.01,16.96,38.44,33.75,0.16,2.13,17.96,29.77,13.74,0.33,1.21,251.42,94.59,-1.21,-0.11,137.68,1033.12,11195.02,14722.88,8934.39,261.76,7.07,227080.73,113289.31,692.20,115.42,4430812.13,1766781.92,3928445.69,3972677.29,23751.46,206554.56,2831915.35,3828870.74,2099146.56,81780.74,112319.96,27644981.74,11754104.76,107546.51,13579.88
2019-10-30 00:00,36.50,14.39,26.62,39.95,0.20,1.96,22.43,39.95,18.13,0.44,1.36,247.96,101.68,0.00,-0.17,264.63,986.43,14168.26,19599.96,11661.48,82.93,6.85,223768.03,122624.57,713.03,126.78,4285110.33,1748751.15,2460120.93,4791054.04,27646.73,203159.57,3597395.25,4938899.30,2466015.97,104516.55,140732.42,32468954.57,12661356.75,0.00,11778.31
2019-10-31 00:00,42.16,15.66,72.38,39.50,0.27,2.12,18.63,29.14,9.23,0.15,0.96,249.01,99.02,-1.42,-0.21,258.09,1009.31,11635.70,14407.61,5992.87,0.73,0.66,225631.13,119158.26,655.73,89.72,3715495.25,1528277.48,3744576.17,3808777.95,9982.40,168087.61,1971821.79,2413063.55,385321.65,21124.27,87769.29,25301953.91,8467725.68,116935.40,-7851.19
2019-11-01 00:00,34.14,16.48,67.42,34.93,0.22,2.17,17.47,32.68,8.80,0.07,1.00,256.14,98.92,-0.81,-0.22,297.58,1049.27,11263.73,16127.75,5724.03,11.99,-0.77,232786.60,119149.93,678.61,89.81,3671632.77,1718441.30,4749653.62,3386271.78,18108.16,181599.22,1707921.05,2744653.28,689412.44,7063.02,87980.29,23695108.02,8411141.70,59306.95,8466.11
2019-11-02 00:00,28.65,14.07,39.88,24.23,0.26,1.72,11.48,30.24,11.36,0.00,1.00,260.14,84.82,-2.69,-0.14,342.62,701.54,7059.20,14835.91,7330.17,0.64,-0.77,236017.57,100499.30,726.28,81.27,2155869.54,994640.71,3371423.00,1893186.65,25656.85,121853.56,1020009.40,2501616.87,1010372.09,124.52,69457.87,19944266.52,7709240.41,211670.91,11592.58
2019-11-03 00:00,31.33,13.17,47.44,24.15,0.26,1.53,10.70,27.04,7.48,0.00,0.52,251.18,82.42,-3.09,-0.23,423.31,593.27,6969.87,13347.46,4738.60,0.59,-0.77,227857.66,97370.45,711.28,69.37,1335215.94,684983.01,2446108.88,1832149.15,13568.52,97793.03,884261.29,1909888.56,412518.04,82.63,30243.83,18515705.51,5912105.83,188975.33,-4158.86
2019-11-04 00:00,35.10,16.32,62.22,32.80,0.24,1.50,9.78,27.45,8.95,0.02,0.77,268.72,75.12,-0.89,-0.18,345.61,565.23,6000.76,13421.04,5391.28,34.56,-0.77,244060.56,87751.27,664.73,76.29,2085002.78,1145187.56,4060184.05,2655746.12,16173.48,115818.40,820551.75,2105233.30,671709.91,1746.06,60002.36,21314605.23,5913841.88,70278.56,1251.48
2019-11-05 00:00,43.39,20.24,41.51,26.32,0.19,1.32,5.82,29.49,7.62,0.03,0.87,267.61,82.59,-3.92,-0.19,427.61,424.68,3501.04,14321.67,4774.90,33.70,-0.56,242766.93,97592.91,695.83,69.38,1764955.12,878979.81,2960680.82,4226934.72,14133.67,86189.91,457908.47,2152429.23,553902.38,1641.49,53359.76,17714633.74,5239146.90,169009.68,6269.69
2019-11-06 00:00,45.17,21.75,80.80,20.12,0.20,1.56,3.05,18.71,2.49,0.05,0.76,256.95,85.31,-4.41,-0.10,470.70,579.79,1801.40,9207.59,1699.19,73.62,-0.17,232749.79,101235.51,653.29,54.08,1434664.57,794809.87,4418894.39,1323409.65,12516.74,81134.04,210073.46,1125054.88,156968.63,2994.38,38180.97,14238913.84,4807910.52,139708.40,6096.26
2019-11-07 00:00,38.69,19.71,74.30,26.51,0.20,0.24,2.45,20.23,2.36,0.05,0.00,265.25,85.49,-3.89,-0.15,473.14,210.84,1619.21,9936.27,1609.43,68.75,0.00,240199.14,101584.67,669.32,61.36,1642509.67,938145.40,4085060.37,2581427.21,11474.76,7271.84,253438.90,1260589.51,66527.22,-2964.61,0.00,16392772.45,5184425.01,192157.20,-5436.18
2019-11-08 00:00,41.73,18.24,64.77,36.96,0.24,0.00,7.35,25.58,2.62,0.02,0.00,264.34,83.93,-3.43,-0.22,478.37,0.01,4408.33,12572.05,1782.73,29.59,0.00,239314.70,99286.74,660.12,61.99,509710.71,960587.22,2850933.54,3143739.87,-11674.79,-0.14,729766.82,1476424.68,-64004.21,2271.33,0.00,17150269.13,6623581.46,250994.18,-16994.19
2019-11-09 00:00,39.79,18.01,56.67,30.12,0.24,0.06,9.08,26.24,4.83,0.00,0.00,229.40,84.08,-5.67,-0.17,416.80,52.80,6420.63,12715.65,3309.53,0.00,0.00,207132.04,99473.04,668.83,52.71,677689.88,471297.47,3427450.53,1989461.08,14399.24,2798.15,711885.05,1440171.39,236242.92,15.85,0.00,10884747.73,5873087.51,242229.63,-1866.69
2019-11-10 00:00,42.06,19.29,42.81,30.52,0.23,1.72,6.99,21.50,6.47,0.00,0.38,247.72,79.78,-7.19,-0.16,207.69,727.87,3989.86,10436.16,4406.01,0.55,-0.17,223929.37,93780.94,685.76,61.40,654442.47,437629.96,2601431.85,1806189.29,25666.25,51073.66,1002460.19,1899565.09,734958.15,102.35,8302.21,14229336.42,6553427.05,201290.16,11056.47
2019-11-11 00:00,44.46,21.38,62.43,40.03,0.21,1.90,9.20,20.64,3.79,0.00,0.91,264.72,76.11,-1.90,-0.19,456.31,869.77,5328.98,10017.74,2592.35,0.63,-0.17,239655.75,88965.05,639.86,47.57,-375106.63,758197.41,1381484.97,2280773.89,-15306.11,53013.65,700639.23,811450.51,-61938.93,23.79,42150.78,15393794.68,4836246.28,78936.52,-19030.39
2019-11-12 00:00,42.33,20.83,93.51,35.51,0.28,1.65,9.40,22.79,3.45,0.19,0.83,256.83,75.27,-1.01,-0.18,459.92,665.10,5342.41,11121.69,2348.73,37.68,-0.17,233078.31,87954.21,607.12,59.48,1927214.82,1031504.54,5138565.54,2121743.02,15115.89,92529.46,779672.05,1551715.06,158809.05,17143.78,43545.85,16316453.10,4184149.79,26029.91,7107.55
2019-11-13 00:00,41.77,21.58,71.01,36.52,0.18,1.78,5.24,25.01,5.57,0.00,1.01,261.05,78.89,-0.73,-0.11,441.50,791.38,3121.80,12165.54,3796.04,5.89,-0.17,237565.44,92703.79,638.87,63.38,2216011.70,1194440.52,4430244.79,2285618.39,11516.83,110117.11,372308.70,1715414.33,399440.21,223.76,62111.37,16928019.32,5012029.74,35422.97,7108.85
2019-11-14 00:00,42.97,20.91,54.61,40.91,0.21,2.23,7.41,24.13,4.57,0.05,0.88,265.35,83.82,-1.09,-0.10,431.68,1143.28,4626.05,11651.69,3114.48,51.78,-0.18,240775.85,99137.73,660.01,67.38,2218427.85,1108427.31,3661290.61,2114519.31,15468.91,133315.36,593483.28,1867105.98,409321.36,4538.06,50269.42,18462119.42,6167237.53,36760.04,7128.48
2019-11-15 00:00,39.58,20.19,64.35,40.43,0.17,2.00,9.84,27.19,4.45,0.01,0.98,267.52,83.89,0.00,-0.16,426.25,932.11,6039.23,13316.00,3032.42,8.07,-0.22,242620.31,99243.64,652.38,68.34,2432518.64,1274756.52,4257089.68,2430685.53,11586.59,128036.98,702699.47,1934637.75,313440.26,391.25,63103.72,18811574.02,5931196.02,0.00,6067.21
2019-11-16 00:00,42.00,20.43,39.58,34.98,0.18,2.06,8.54,14.08,4.67,0.08,0.92,269.20,82.70,-0.50,-0.13,466.71,1062.33,4584.76,7442.89,3181.83,113.36,-0.51,244159.74,97865.97,691.76,75.50,2362558.41,1212017.68,3060346.26,2289004.59,21172.34,159972.08,889079.29,1256485.19,495051.12,48417.35,72732.40,21822337.24,5443563.01,27335.74,9824.64
2019-11-17 00:00,40.28,21.50,28.69,35.87,0.18,1.89,4.45,16.78,7.20,0.00,1.16,263.99,84.14,-1.48,-0.16,429.62,899.69,1911.03,8742.89,4933.36,0.56,3.75,239592.86,99530.46,705.75,64.59,1844334.63,1023170.74,1845196.44,2307819.45,12648.33,120239.28,466109.81,1283796.35,562508.84,83.92,71309.17,17581262.70,5396378.83,61992.77,10183.43
2019-11-18 00:00,46.81,21.17,39.40,40.05,0.17,1.87,8.51,22.88,8.39,0.03,1.02,278.80,84.02,-1.00,-0.16,386.80,897.86,4755.55,11637.14,5756.15,39.60,1.14,253150.10,99391.55,681.24,68.66,2560061.25,1218965.02,2681884.39,2803252.46,12416.18,123229.66,676570.18,1717346.53,675066.45,1135.95,67893.39,19258718.33,6038372.04,49439.97,11835.59
2019-11-19 00:00,45.42,20.95,29.06,44.49,0.19,1.97,12.84,31.98,10.41,0.02,1.07,286.83,89.41,-1.06,-0.15,371.31,961.62,7628.17,15898.41,7166.72,2.16,5.76,260069.88,106457.66,695.05,76.49,2931080.18,1386927.20,2255506.51,3439409.15,15524.52,138808.00,1110835.74,2536171.15,897446.00,1455.49,75381.78,21582163.18,7416445.22,63429.93,12432.07
2019-11-20 00:00,44.68,21.02,52.01,38.42,0.17,2.25,11.24,24.46,9.83,0.06,0.98,296.24,93.79,-0.21,-0.15,394.77,1239.30,6519.18,12271.77,6774.88,57.33,1.52,268632.87,112292.97,686.27,76.29,3069204.11,1485200.05,3951179.29,2805911.84,12167.61,170691.72,1021332.47,2016405.82,815467.25,5264.35,73989.22,22517278.20,7404114.53,14788.18,10838.31
2019-11-21 00:00,39.76,19.42,70.79,44.00,0.17,2.43,9.87,17.35,6.28,0.07,0.99,294.92,99.09,-1.17,-0.12,430.40,1373.56,5286.72,8678.50,4330.25,70.13,9.12,267331.24,119306.77,673.70,69.39,2850561.32,1374057.82,4555546.79,3187009.43,11137.11,133399.73,764445.73,1196571.83,374786.85,3631.64,63368.20,20411361.30,6909279.07,60213.02,6431.82
2019-11-22 00:00,43.44,20.79,32.22,29.60,0.22,3.24,5.92,20.05,6.72,0.08,0.54,300.49,96.93,0.00,-0.12,454.18,2117.03,3144.76,9950.10,4578.15,83.07,5.27,272320.66,116683.76,730.80,63.14,2572257.16,1268775.36,1994150.78,1506180.14,13869.29,184767.34,402746.47,1309500.94,456839.97,4683.26,34141.41,19292303.60,6318910.41,0.00,7562.22
2019-11-23 00:00,40.40,22.44,36.77,23.65,0.17,1.94,1.10,12.28,4.28,0.00,0.96,275.71,98.38,-2.19,-0.17,461.00,985.35,348.26,6287.44,2915.23,-0.75,10.01,249208.61,118321.59,734.00,49.26,1427347.04,867411.82,1773167.58,1015127.28,8385.91,93343.84,68884.32,655762.20,251402.80,-31.05,46895.62,14321876.46,4786005.34,77362.37,9012.31
2019-11-24 00:00,42.27,21.77,23.55,27.39,0.18,2.16,1.26,13.70,5.93,0.00,0.39,270.00,97.98,-1.59,-0.16,393.96,1111.99,545.63,6964.95,4035.98,-0.75,9.73,244067.83,117858.22,742.80,57.79,1866106.88,989907.82,1407952.14,1875638.48,11272.75,113668.63,119567.83,931699.11,456076.47,-29.13,20544.49,15466977.53,5837944.77,66292.88,10426.32
2019-11-25 00:00,35.44,18.09,54.04,33.45,0.25,2.29,4.87,19.36,5.24,0.07,0.27,291.45,98.51,0.00,-0.21,365.93,1238.85,2801.43,9752.27,3570.94,67.83,6.80,263748.34,118458.71,710.35,66.97,2235772.31,1157639.54,2639881.67,3974118.08,12990.03,109998.41,444856.41,1107915.51,225823.53,-117.10,16958.16,19062615.07,6724372.76,0.00,-1863.35
2019-11-26 00:00,40.57,18.53,68.34,26.33,0.19,2.26,5.40,20.17,6.78,0.25,0.34,280.00,98.72,0.00,-0.19,436.63,1171.39,2970.44,10086.93,4653.71,230.86,8.45,253249.96,118777.59,689.79,53.36,1587611.21,909836.94,2646447.76,1595220.77,4663.61,120190.06,393944.74,1090908.34,281284.15,11522.51,20903.18,17057328.63,4573417.92,0.00,-3275.30
2019-11-27 00:00,47.45,20.67,37.96,25.09,0.17,2.58,2.25,24.44,6.25,0.11,0.34,285.88,100.65,-0.30,-0.14,369.90,1435.77,1112.16,12217.17,4234.82,113.45,8.29,258873.18,121330.65,722.25,57.07,1946457.34,987776.86,1959993.52,1542631.57,8466.94,146272.30,156560.30,1390973.22,327227.07,-3050.70,19905.66,17244976.88,5834454.87,12696.94,6029.54
2019-11-28 00:00,45.53,19.95,27.61,32.65,0.18,3.60,1.89,23.12,10.69,0.08,0.37,297.96,98.64,0.00,-0.15,464.43,2657.84,896.22,11768.24,6773.86,85.31,9.13,270296.19,118996.53,732.85,69.79,2938754.95,1355501.89,1727313.09,2399502.54,11292.87,206530.76,156750.47,1588578.07,740799.35,3707.24,25606.96,21202126.58,6865866.02,0.00,7796.38
2019-11-29 00:00,39.68,21.11,27.48,37.06,0.23,3.61,5.72,26.06,6.14,0.06,0.88,308.09,100.89,-0.17,-0.18,473.90,2336.63,3272.02,13095.42,4192.98,63.19,7.40,279366.27,121575.46,735.93,75.61,2613501.51,1463349.92,2045705.20,2734210.16,18800.80,252216.09,458961.39,2086900.40,513737.38,5204.44,64012.52,23330593.53,7992119.49,11649.23,13150.03
2019-11-30 00:00,40.99,19.87,43.61,27.17,0.29,2.18,1.50,11.83,2.21,0.00,0.95,280.27,99.35,-2.78,-0.19,474.03,1376.05,700.79,6061.44,1505.46,-0.79,6.95,253782.86,119718.93,727.60,55.09,1421726.20,889721.41,2093948.96,1748859.59,16684.11,106697.20,126520.98,740279.50,121734.33,-39.67,57476.62,16750266.42,4851356.32,114835.39,5722.58
2019-12-01 00:00,32.28,15.47,75.05,21.81,0.18,2.29,0.61,11.53,1.93,0.00,1.00,262.34,97.94,-5.68,-0.16,375.84,1117.94,385.93,5976.58,1315.18,-0.87,6.74,237224.08,117975.27,705.35,43.05,1091621.70,602036.55,2709842.96,976670.32,6354.97,110108.13,43202.25,594265.65,64277.89,-38.45,50257.56,12675939.66,3099520.25,209423.12,5398.18
2019-12-02 00:00,43.29,19.13,96.12,25.67,0.20,3.31,3.77,14.98,1.54,0.05,0.96,261.37,98.62,-2.91,-0.19,482.95,2069.60,1970.32,7703.98,1046.15,49.15,6.62,236373.40,118746.10,651.07,39.99,1507134.97,813681.63,3056911.09,744361.87,6177.99,144648.40,264328.85,801743.67,43354.02,1204.15,51290.74,12323612.07,2763465.92,104496.92,5577.65
2019-12-03 00:00,47.07,21.92,86.07,23.94,0.23,5.75,2.89,16.86,0.96,0.00,0.92,265.27,97.13,-0.97,-0.20,480.70,4190.24,1690.44,8509.91,654.38,-0.83,6.32,239836.57,116911.65,655.61,33.72,979106.94,714286.43,1789979.04,901605.84,3063.63,76219.40,146591.44,412674.23,-5193.53,-53.58,42826.30,12242267.34,1814407.91,39559.67,-8596.76
2019-12-04 00:00,50.31,24.38,64.72,30.10,0.23,5.14,2.99,15.77,2.07,0.00,0.93,279.13,97.73,-0.82,-0.13,474.02,3628.76,2072.59,7980.44,1409.44,-0.06,6.30,252477.99,117844.03,673.99,45.92,1827957.33,993174.31,2596592.05,1258767.09,10177.20,236189.17,137515.75,821891.74,116887.46,7.00,47993.09,14458345.82,3746778.60,34601.60,4389.04
2019-12-05 00:00,49.71,21.60,51.10,30.46,0.20,1.75,7.95,17.14,4.15,0.02,0.00,287.20,96.32,-0.71,-0.16,423.58,1533.63,4377.05,8796.02,2842.90,18.13,0.00,260029.67,116011.96,695.27,58.44,1775355.55,1010280.15,2439067.53,1667715.72,12581.65,84034.94,620919.91,1327597.03,185778.36,1202.85,0.00,19585233.69,4375580.38,31545.48,1594.53
2019-12-06 00:00,46.65,23.39,58.20,34.02,0.21,2.43,9.02,23.25,3.10,0.03,1.02,296.68,90.65,-1.28,-0.13,422.74,1580.65,4715.29,11843.04,2111.76,30.74,7.37,269223.56,108238.70,678.04,50.38,1941388.83,1119595.92,2523352.13,1333782.38,9237.71,136713.45,579247.59,1313862.42,151080.75,1467.54,58058.29,16673616.46,3669203.86,66557.10,5664.41
2019-12-07 00:00,49.12,24.09,34.83,33.78,0.25,2.83,4.13,18.08,5.22,0.00,0.66,288.29,89.16,-1.16,-0.15,415.82,1886.06,1888.80,9189.82,3480.09,-0.80,-0.61,261993.79,106557.35,701.86,54.17,2145780.34,1208917.38,1665121.61,1321207.26,11484.68,161196.74,324513.84,1124481.03,264940.58,-40.27,40669.29,17328934.86,4078843.68,61601.80,6847.74
2019-12-08 00:00,45.65,23.93,37.82,34.92,0.25,4.18,4.03,14.98,8.00,0.00,0.60,271.91,90.40,-1.50,-0.14,447.57,2851.61,2001.10,7654.19,5106.79,-0.61,-0.61,246525.24,107910.23,696.21,48.67,1743926.18,1036426.70,1622633.84,1462348.95,12020.29,217748.31,338226.04,875340.85,494212.60,-18.82,29275.08,14467923.08,3677617.92,58206.32,6254.72
2019-12-09 00:00,42.40,22.42,51.75,50.14,0.24,4.48,7.64,24.18,7.12,0.06,0.65,308.13,91.58,0.00,-0.18,447.38,3095.56,3952.13,12052.23,4559.32,64.33,-0.61,279651.56,109446.45,676.81,67.15,2859771.32,1618621.15,2757969.00,3309284.93,14604.65,271698.24,727175.28,1661048.49,444540.35,1030.20,49546.04,22076317.32,5207682.61,0.00,4600.03
2019-12-10 00:00,44.99,22.13,44.13,42.60,0.21,3.86,3.80,29.02,2.86,0.12,0.67,316.57,91.00,-0.71,-0.16,461.63,2515.65,1483.53,14459.58,1949.51,117.13,-0.67,287926.69,108571.15,694.55,54.79,2292984.89,1220424.27,2150638.43,1976277.10,10162.19,218557.16,317063.92,1686180.94,135592.64,5499.40,43061.10,18458448.92,4372211.36,39035.84,7209.07
2019-12-11 00:00,43.06,22.86,40.85,38.20,0.20,4.43,4.92,19.77,4.24,0.03,1.09,312.38,84.79,0.00,-0.16,440.21,3009.05,2374.56,10239.15,2891.22,29.56,10.27,283288.22,101562.14,700.32,58.79,2691491.17,1461490.91,2202791.30,2028435.48,11673.46,262951.99,343461.51,1214988.90,240120.42,2150.80,70012.12,18564927.63,4800400.55,0.00,8810.80
2019-12-12 00:00,44.24,21.24,53.56,34.40,0.26,4.30,4.13,21.21,3.59,0.03,1.11,293.96,91.57,-0.66,-0.16,423.61,2895.92,1864.01,10908.23,2447.03,28.01,11.36,266469.35,109355.42,688.58,50.38,1824247.76,1007782.36,2332503.09,1792455.91,10288.49,216435.88,413633.98,1231081.10,149134.87,1004.08,69310.86,15979331.02,3797412.28,25015.17,6185.33
2019-12-13 00:00,37.77,20.96,45.94,36.75,0.25,5.22,2.37,23.66,3.78,0.01,0.71,301.36,82.36,0.00,-0.14,394.59,3735.07,1196.54,11876.72,2573.86,13.54,1.13,273221.97,98710.62,698.26,62.48,2210345.08,1274472.17,2704254.67,2206647.68,14397.47,322481.14,219214.23,1545854.90,214349.27,716.10,48978.09,19503178.17,4778618.61,0.00,7978.21
2019-12-14 00:00,42.71,19.92,31.10,36.45,0.24,3.76,5.20,23.34,5.32,0.00,0.68,297.40,74.36,-1.48,-0.14,349.27,2462.33,2506.11,11849.40,3623.77,-0.79,-0.06,269543.26,89423.51,704.74,67.37,2498422.68,1255368.34,1988076.17,2483771.24,16155.88,270152.63,539293.25,1739844.78,365757.28,-38.15,48188.25,20176155.06,4838684.43,77332.84,8389.76
2019-12-15 00:00,43.01,20.58,39.65,29.46,0.25,3.74,2.68,22.65,4.14,0.00,1.13,292.20,90.38,-3.08,-0.16,421.48,2478.90,1063.88,11392.47,2766.46,-0.65,10.08,264480.91,107895.90,714.39,57.43,1678966.97,953088.50,2008301.08,1955826.63,12945.23,224501.37,254314.27,1413406.30,235028.59,-27.66,69297.52,17826167.09,4612326.29,142049.44,7257.00
2019-12-16 00:00,46.92,23.73,27.70,41.18,0.17,4.41,11.30,31.65,6.58,0.00,0.70,312.69,91.44,-0.61,-0.12,411.57,3013.43,5327.77,15662.21,4536.11,-0.58,0.58,283444.37,109216.09,705.34,68.42,3265358.53,1649395.07,1856134.61,2807487.15,12599.43,316882.23,901402.14,2275894.86,508166.24,-16.44,46103.66,20620721.55,6584744.39,42486.52,8918.02
2019-12-17 00:00,48.43,21.47,32.93,37.00,0.23,3.88,11.09,23.74,11.78,0.02,1.13,310.40,97.27,-1.12,-0.18,417.77,2556.97,7300.29,11663.18,7738.68,-0.48,11.57,281012.66,116924.63,715.01,65.40,3362213.22,1330350.68,2148146.81,2409132.96,23485.67,294770.09,1010668.68,1750875.65,1121584.67,1097.37,63108.40,17613790.43,7905301.65,62771.31,13839.12
2019-12-18 00:00,48.25,21.59,42.29,49.99,0.18,3.22,21.11,20.92,15.56,0.00,0.72,309.70,99.89,-0.95,-0.16,444.35,2004.30,14411.85,10527.57,10200.65,-0.40,11.15,280401.15,120416.47,693.36,66.49,3487112.97,1371201.61,2835885.63,3296825.46,21946.93,230596.28,2195937.44,1709125.33,1866984.15,60.49,33707.12,16308115.49,8635836.24,39869.58,9554.97
2019-12-19 00:00,46.49,21.45,41.80,38.76,0.23,3.07,15.95,30.42,11.80,0.43,0.46,321.67,100.70,-0.37,-0.16,468.85,1826.18,11277.60,14894.38,8001.62,532.11,11.20,291275.43,121367.47,710.69,137.40,4652956.41,2100056.22,8282124.54,2709435.68,926006.34,1054812.59,12060612.70,13521031.83,14678792.72,2893517.57,22411.53,16922239.63,7071497.02,15669.63,19054.28
2019-12-20 00:00,45.07,21.37,59.27,41.44,0.29,3.12,20.56,25.62,16.94,0.18,0.18,311.90,100.06,0.00,-0.17,459.95,1836.31,13954.42,12812.98,11086.57,203.23,4.56,282448.72,120561.01,686.51,106.62,4650015.51,1651517.98,6899531.72,7421201.95,86954.89,307573.96,5734845.53,3070961.75,5031850.71,154727.39,5611.43,15050641.42,18778025.27,0.00,13697.30
2019-12-21 00:00,44.12,22.09,61.33,24.34,0.26,2.74,1.87,21.40,4.01,0.01,0.01,295.78,91.46,-0.68,-0.18,439.66,1487.00,429.08,10758.92,2751.54,5.24,0.59,268883.99,109311.69,693.10,48.01,1734059.91,980766.37,2718371.50,1343280.74,13158.03,127546.90,113702.24,1149979.58,194579.51,259.50,523.21,14883038.42,4003152.57,24734.85,7546.85
2019-12-22 00:00,39.47,21.52,48.67,20.12,0.18,2.65,1.13,17.87,2.89,0.00,0.46,267.23,95.56,-2.62,-0.12,466.01,1476.41,50.54,8918.05,1899.20,4.98,10.81,242957.33,114664.20,719.30,38.97,1333861.17,780930.10,1812557.22,797626.71,7693.90,109573.19,53467.11,766410.87,114983.26,202.86,18867.01,10905275.07,3260520.48,102757.18,3841.37
